conflict_id,medicine_id,conflict_type,source_record_ids,details,status
CONFLICT-a9a45ab48b24a4673eb19510,MED-03736fe6110db6050cb81392,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-5e9945fde5ef8bdc2648bb18,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-a9a8b943008273f71d69312e,MED-45c42bbc6d35896dccbf73d4,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-6a7e879cba06ec7820b7c10c,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-a9ae7bd4e9dc858941aa3ff1,MED-2cacd0fa679c1c076a223ed9,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-d12c2c7b7d102b54147e3af3,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-a9b5e1b57f3b23538d80433a,MED-635f8cf90a3b28564d88c8c7,AMBIGUOUS_INGREDIENT_SEPARATOR,SRCM-0d085b7a5854c48ea89eea04,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-a9b69f841cce38807bbb1b64,MED-e13ea6ac1e2c0eb56db15919,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-dcefb842b273c126c0cb3a78,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-a9c1d6fb9229806526775d25,MED-212547678c91b51e9ddc55d7,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-9a53571e02a758c5f927c8a4,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-a9c4da3d00620ba2ffbc5f59,MED-de3ccaf951047df028925641,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-9c90c58c4505c21547102504,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-a9c5270751e60b51e7468609,MED-2c18012997a6b801bc7612c3,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-61008ad2f8bb255f38340b44,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-a9c909c3544e32cc06829f0e,MED-3c5cf1138eb9bbdf0b3b0e25,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-6aa81337cff605280fa2c766,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-a9d0ee891159d78f6f127921,MED-030914a15687d2e7997b25d1,AMBIGUOUS_INGREDIENT_SEPARATOR,SRCM-e342885a1f3bbe1d5e0bef2c,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-a9d57fc8752c921ec799185d,MED-48a6a61fba43714cd7e83585,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-fe520cf99e74c322f0c80c68,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-a9da47b2beff03a146caeee4,MED-ce90fcf916bc9ba5f102f46b,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-4f730d60f207ea2d63732704,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-a9db37f007fa46d2ab937cef,MED-32611f520073dac89afe5cff,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-09b5d5bf257b143d677684da,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-a9ef648cce7966f317d5e4a9,MED-daf935ddd306eed4a669a079,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-4c625f2f903ca329a570b8b7,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-a9f244c6fcedd355ae682f44,MED-727a4792734af384bbf499ed,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-cabc74b7c2edf9cab8dfeb37,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-a9fa0187334a044bd8b176e7,MED-910df8fa4f5da0dca4d57bc3,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-bb60e955c7ca7f6fb8543d00,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-aa005ab6526dc853431c929d,MED-2212048f10f1dba275af06ac,AMBIGUOUS_INGREDIENT_SEPARATOR,SRCM-04b22c1ad16fe8c02aeebdc6,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-aa02396390d381039a88fd3e,MED-00a03684439a5115eaa7a223,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-38b025348fbbbc157ab8e9db,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-aa04c114456ddb8ab427ceb3,MED-38c082db71bd4f4073fb6818,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-2ecdfc0f43d9de860ca1bd55,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-aa0e6138bd4224b69925f276,MED-f08ff2466e6b6f30a8336139,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-fe7924e3451ba2fe583fc4cd,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-aa19a7bd96fa50b455f5b016,MED-523102a911b8267d369140a4,AMBIGUOUS_INGREDIENT_SEPARATOR,SRCM-c4badc1dc72d62cdaf951828,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-aa3345ea58af1171ff3b1b2f,MED-62ebd50e27c01037e7592b44,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-653f623d5cff8b31f93a60e3;SRCR-6795d4f65f3cc7f7d3ce07fa;SRCR-f8e745f1caa52fa54c088b56,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-aa35d1239c8660efa071ffe6,MED-208586c3de9db7f5a807a6f7,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-9c3f4a0de5de23e37158968f,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-aa42be90caf3983ad735fcde,MED-da3b6bfe841fec0bdf223359,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-ca17889c1e2174a9a75dd647,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-aa4a103f17baaa43b2be3319,MED-5b60076a21026d310b07ff5d,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-3acbe651d2750762041dfddb,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-aa611084ccfe832ef938d313,MED-59aca9ddfcfdf24e3bc736a7,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-c114a5a18bb55fda6a61ccc1,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-aa63022d707dbf73d3bc8bc3,MED-b0586ac4335934079549afa1,AMBIGUOUS_INGREDIENT_SEPARATOR,SRCM-327104066d40c510bd9086b2,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-aa634278d7e9966e1a6ff5f2,MED-47959b59b2cfa2e1c76bedbd,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-41c23807bb0a1d6576186557,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-aa64df7518d8159d45181f93,MED-18a89839e126d9890be75bd9,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-1b9a5cbd84402c8a43aff041,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-aa69cefaab6aa6defe2b5f66,MED-82dba64236efdeb97986c139,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-1c64549fbdefe31bd01418b1,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-aa6fc395fe179e951f1fd0be,MED-eac17cc55d726ecf1e6b4199,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-320f757ebcd63b7dfc14f87c,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-aa718f16ce868bb941fbd034,MED-8092dea23a77bd0b446e6159,AMBIGUOUS_INGREDIENT_SEPARATOR,SRCM-f1f77e9e9f3d773128b6447d,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-aa74d4a953f1959dc46ae8e2,MED-4b92aca163825474d7e982c4,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-9ca6234a0c3362b3f2d3fc38,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-aa779d5e89a1e7a9c7ac43d0,MED-31e654b789d09bfb40ff5d06,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-244739e927f5da526054adea,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-aa8631c49f51a27ea2fca42a,MED-0e9d9b56730b3c13fa13c44d,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-0169e4a1e3b87c846217b13c,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-aa8951fdd3e7939d55f38e8e,MED-da8330f0087b62f95a7c72ad,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-638ef67b3a74fbd9dc69661a,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-aa9731eb4f26d9c8be8ec6eb,MED-d328f2e66037ab78637f1366,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-8b5f1b1d4ce6638b7da83a64,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-aa9d590ef917f21433b8e5f0,MED-b1f021760f406e42de05dbcb,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-b9e4e762d8180678b481b48c,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-aaa0db6fc44e22be5fb6538a,MED-094087089946acf69c4d9a06,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-a3fb800476e4ea147e15f1d0,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-aaa0ec804661c0b7b4c245d3,MED-9f2d448ee92aba5670d58bef,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-ba67033a21d8016f9937e060,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-aaa3e31cd4edae77c0ed11e8,MED-516f75731ded31ac5b9eed17,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-d414b42b07a16b50814623d3,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-aaa5ca5939adbed7f9bda7a5,MED-29acedaff2c805d6a6595238,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-21f81c0f51617d2a5f64edf4,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-aaabc1ed82d426406cbc2318,MED-184fa6fb40ad318c1d269450,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-177576471eeac64260c0fbaf,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-aaaf07b749c6ec1286210e6b,MED-b238a9c074b2e5b49653f1f2,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-d12a81ebf17c4f907af77dc5,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-aab2229cac63daef8d8ba786,MED-0fe603c194511c561e8cee8d,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-bad2568697c09c3f7b625e32,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-aab48f2cb5c7b93b29f88ee4,MED-8089a0c77ee11b5c94143309,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-d4d5317caee01fdbe43a7252,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-aab965afab3f4b49af58ca6e,MED-a423dc72de6a65fa7fd53aca,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-bd34cf3448099c39ee6e6772,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-aac7a82c7f829ed1c06519e3,MED-206fc721b3383c1bc6b6baf0,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-931f250da59f153daa698540,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-aae8f25b2511d0a0d38d0d9c,MED-94ac9de4ff41b3e2b78289de,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-a87d670f7778a48f0d0aea88,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-aaec57b1d232b046db07a033,MED-2b10958b28f1aa5c9fa79d02,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-cd589c5e052e241ce0d09692,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-aaee3e3f2369e99120f9dfc3,MED-f013b64e273ff6d6875ad35d,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-cfc02656de597e8f7245ab41,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-aaefe7799791219f19202f1d,MED-3559cc618cd684ce39deb685,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-a9518a88abc693eb8b72a65b,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-aaf0cd9ceacc72171c54ef15,MED-e14311a25f95563c24228cc0,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-955725da913f8a5dd5aaa149,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-aafcdd4090951ee1a7f43139,MED-1fba9d7fbecc602bdb9a3722,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-19e843932f3d224054802003,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-aaff263bdcef6c2f6f8ee5c1,MED-abf74710c660b2d98f5388bc,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-32e7464bee18ad024fbeadaa,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-aaff3abd7e4b3541b90a9f95,MED-faa0888e9e0f42e60158aab8,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-b0860a1634c2a829ab5921d3,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-ab0188a5a1313727dd20c4c2,MED-3d8396bf9763e2643a4695bb,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-34e03e5cafe552198fec9034,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-ab036adf18c88acd27945bc3,MED-3fcb556d6e1c21025cb86894,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-e0449ada14875194da1a4e66,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-ab079ce09589eb6a19364415,MED-03a10b95589567a6d8fd72d4,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-585c043d11e9646466fabbdd,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-ab0d662e540ee45f0e189788,MED-5d723a919dbd796b984117fc,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-d8a659646752a008ca4fff6c,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-ab0d7df1c8248d9d87fb4557,MED-3351651a83b017ec19d9e0fe,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-e27d4a6302bce3e4924c3785,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-ab15678c6b2779a508307333,MED-1c4c7ff60e558ab02b0d2900,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-8385bd0e245a57fa82b1b6ce,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-ab22833da7bd61025dc50443,MED-34b0ef8d554f935a31c0d987,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-2184f3336b814f5ab52f52bb,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-ab2bafecf7c7fae7e8d5d662,MED-e480c6092876d1171485ade9,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-c31ca5a2fbf6e04745a36bd9,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-ab30533a7fc3062c607659ec,MED-8d071ac068e3731cbe063867,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-7b336225a19849d0eba062ce,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-ab30c4acc6c4d706971a361f,MED-f1aba8e4b42ee8b9b3de5dd8,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-f9a66c6a437ff7a6cfa8d43c,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-ab38b2aa70bf429ed33c4760,MED-e7cc8ce6f44e6aafdad630d1,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-1268e017c0efe3278bfc20e5,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-ab3fcb5699837a22442597ce,MED-0601ccb0d08810ce42e71369,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-675611754aef49bb47848ed1,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-ab4a8016324628ee714c149c,MED-8a1d1bc8d49ddd5683a060c0,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-98b719a43ec5f400b452536e,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-ab4b0838f16e76d6d3dd73ae,MED-d863e81efec714179f2c7e20,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-a13fd493c1a1fcbaae3e73c1,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-ab4efa197b00ffd26836a689,MED-ba1d0239ba5805997933505d,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-03ee906a48ce2c3678199b47,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-ab58bfe8233d13f28df695e7,MED-515af9469d26f25efd5735e4,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-47ee22022464e104e67272c3,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-ab5a7e8713863af902162428,MED-0376f7e43c177db3d9819a64,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-04e4dda40ada9432597fd9be,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-ab5b65cbaa4f8c8f00f88a50,MED-5cb5e33744dd47557c38acde,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-de7be003219898f3044111f1,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-ab64a10e0b42c4c7e5a1f946,MED-466e5f2f68e45a61c97ed9bc,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-07249d9d7d522f2287c529c2,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-ab7311eba8ef66956954dcfe,MED-33e75ae288506034924c192e,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-b2c9304ca102828427efed93,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-ab755393913b5235600b1cde,MED-bdbbcf18e5dfb681b68ada1a,AMBIGUOUS_COMBINATION_STRENGTH,SRCM-926ff6d93f866f6ea907a9d5,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-ab79cc96b4195cc45066d94b,MED-719cb2bc7066194edb5570bf,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-ba96dfa4abe2f0ec6c4699aa,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-ab7cd797bac8395b37e91e3c,MED-b6f7fd270e25f43c5da77c3c,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-4811bf7d753bab38f052b83e,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-ab7d5791c9ce0301b9f51797,MED-5c618019545cbc4db1e69499,AMBIGUOUS_COMBINATION_STRENGTH,SRCM-caae071f062737001ec87540,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-ab8e129cda08a16d3bb0e8a2,MED-28cd349c4c464a81dd4f2681,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-0d09efc3c8553669e2da4670,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-ab945b7b7846c3102fdeb0d8,MED-4da5e5bdd09a6338155e0aee,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-7a2a115201c8c8810d90e20b,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-ab960165a396a59ac5f886e7,MED-a93bcd699bae4edfc5ecb851,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-55201a66b92e60c342815f38,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-abb8816eeca38683357d4a48,MED-de9425d31c6619d0b396def1,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-36c4c1c51567fb54d6ef6bde,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-abcd1b5a9c43bfaa54eba58e,MED-d23b8a62b6abf59190a12213,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-723ba447d5eed067abaa9350,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-abdb35cb3e9bf10b85536871,MED-5296d341b43b8d3c03f876d3,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-2594e8fffac33b0fe6feb748,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-abdd8ffcd2c93d55b96d3d6b,MED-d5465638d721fa9884c8a8a4,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-f776e6bd0fe96c27ee254605,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-abe08450e97fc0ac3b237066,MED-63165a91b1bcee8f0244e9bb,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-cf964c3737a4bfa2f78809d3,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-abe5b988456b950ae4836e4d,MED-eb62183eeaba279107a164c7,AMBIGUOUS_COMBINATION_STRENGTH,SRCM-0a6dcee160a8b5439cac6d08,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-abe95cd80ea3ba98682c2be1,MED-ece7fe3ded5ba43c0fdecb31,REGISTRATION_IDENTITY_CONFLICT,SRCR-7bd40c2649e306c94befa8b3,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-abf1cd04b05d7db901b8e7c4,MED-9e2d2639c9f173631470c26c,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-c6dc9593f53e60b2d08e68d7,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-abf5b60f5bfc7971ce02060a,MED-e3fd4786d618c56926c7cd72,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-ceae27f10ab2cb215e194c6c,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-abf7aefd015585bf5804c123,MED-5a1faf4a307e8e43228bc83c,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-68acdac576c4ba29e400de42,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-abf887f062553b26b7d539d2,MED-7e946d2ba0036fce47cfb4a2,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-9d5e2d39a05dc63a66812261,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-abf8888ace74b1df321b014c,MED-e0ac485605f1507ceac0d956,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-2574c56d77f8722d4a30ff1b,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-ac01584c7cc3ac66e542dbf3,MED-8a5eb71005fe01b081c2472b,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-6ea2501e34ac3de7a6f50e27,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-ac056624c3db11c515774be5,MED-b2d8515dfb74dc3c7d41c4a0,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-883975aa3ade5afbb8ada6d3,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-ac121fc0ff28315869b9845a,MED-78961b15078b2efd06eb0362,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-de39846d57f8d69894e0ccaa,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-ac179ac0dac0a91a200958d7,MED-415c385a8a8e38c2cd176867,AMBIGUOUS_INGREDIENT_SEPARATOR,SRCM-67dab06233fda7b591eb24cf,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-ac1bb84f01f549bc096e717f,MED-7467297b6e7fb305311fda2f,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCR-4f83996dd9a1522d27ccf762,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-ac1d8b745b5fe820282a530a,MED-688e9fe6952a06c6c6541fc5,CROSS_SOURCE_INGREDIENT_CONFLICT,SRCM-81cffc67499cd26c6688f092,Critical source evidence was preserved without automatic resolution.,QUARANTINED
CONFLICT-ac20b211d04150e7e6043444,MED-974f217f95ba0b47d3ef0b51,AMBIGUOUS_SHARED_DENOMINATOR,SRCR-4b846e10cf02f1b9d8651ea7,Critical source evidence was preserved without automatic resolution.,QUARANTINED
